temp[1],temp[2],tube_flowmeter[1],tube_flowmeter[2],tube_pressure[1],tube_pressure[2],tube_temp[1],tube_temp[2],anomaly
97.4,65.81,45.45,29.9,13.16,13.31,97.76,64.55,1
58.31,60.27,5.76,9.76,13.06,11.06,50.67,50.67,0
60.27,54.61,9.76,29.77,11.06,10.33,50.67,59.49,0
54.61,56.61,29.77,30.77,10.33,11.33,59.49,59.49,0
56.61,96.12,30.77,27.49,11.33,3.47,59.49,76.05,1
96.12,96.6,27.49,27.49,3.47,2.47,76.05,76.05,1
96.6,55.26,27.49,25.58,2.47,17.38,76.05,55.39,1
67.82,71.82,21.92,22.92,19.88,23.88,60.3,60.3,0
71.82,66.81,22.92,12.24,23.88,12.01,60.3,58.09,0
66.81,66.21,12.24,12.24,12.01,15.01,58.09,58.09,0
66.21,8.88,12.24,44.48,15.01,81.83,58.09,92.09,1
8.88,7.42,44.48,43.48,81.83,81.83,92.09,92.09,1
7.42,55.04,43.48,24.41,81.83,18.42,92.09,57.61,1
52.52,55.65,2.27,1.27,15.97,14.97,57.6,57.6,0
55.65,53.05,1.27,24.19,14.97,12.64,57.6,58.37,0
53.05,55.88,24.19,26.19,12.64,12.64,58.37,58.37,0
55.88,34.02,26.19,51.07,12.64,64.98,58.37,48.17,1
34.02,35.21,51.07,51.07,64.98,66.98,48.17,48.17,1
35.21,59.82,51.07,24.96,66.98,15.62,48.17,59.79,1
64.58,64.46,8.07,12.07,12.01,12.01,55.87,55.87,0
64.46,56.22,12.07,27.57,12.01,11.34,55.87,55.47,0
56.22,55.35,27.57,29.57,11.34,16.34,55.47,55.47,0
55.35,87.17,29.57,25.97,16.34,3.92,55.47,99.82,1
87.17,87.88,25.97,27.97,3.92,6.92,99.82,99.82,1
87.88,59.28,27.97,25.67,6.92,11.74,99.82,67.43,1
60.53,64.09,8.32,11.32,14.0,19.0,57.7,57.7,0
64.09,66.67,11.32,18.44,19.0,13.95,57.7,52.18,0
66.67,70.63,18.44,18.44,13.95,12.95,52.18,52.18,0
70.63,78.36,18.44,57.21,12.95,53.53,52.18,27.21,1
78.36,82.62,57.21,61.21,53.53,53.53,27.21,27.21,1
82.62,52.62,61.21,11.1,53.53,14.16,27.21,53.87,1
58.19,59.74,13.88,16.88,19.28,20.28,59.33,59.33,0
59.74,52.5,16.88,24.82,20.28,11.31,59.33,65.06,0
52.5,54.02,24.82,23.82,11.31,12.31,65.06,65.06,0
54.02,45.37,23.82,51.96,12.31,1.11,65.06,90.17,1
45.37,46.35,51.96,53.96,1.11,5.11,90.17,90.17,1
46.35,68.2,53.96,1.88,5.11,17.74,90.17,59.11,1
58.62,58.08,20.35,24.35,11.37,12.37,51.96,51.96,0
58.08,60.85,24.35,26.13,12.37,11.15,51.96,54.1,0
60.85,60.22,26.13,27.13,11.15,16.15,54.1,54.1,0
60.22,82.93,27.13,23.96,16.15,8.08,54.1,92.67,1
82.93,86.28,23.96,23.96,8.08,13.08,92.67,92.67,1
86.28,57.71,23.96,19.34,13.08,10.09,92.67,59.45,1
66.27,69.18,17.0,19.0,15.39,15.39,67.81,67.81,0
69.18,64.82,19.0,4.47,15.39,18.59,67.81,63.26,0
64.82,67.47,4.47,7.47,18.59,22.59,63.26,63.26,0
67.47,43.54,7.47,44.23,22.59,7.35,63.26,92.45,1
43.54,48.23,44.23,48.23,7.35,9.35,92.45,92.45,1
48.23,53.03,48.23,28.49,9.35,11.83,92.45,50.84,1
68.22,67.22,16.04,20.04,19.41,20.41,50.97,50.97,0
67.22,50.39,20.04,7.96,20.41,14.12,50.97,58.85,0
50.39,50.39,7.96,6.96,14.12,13.12,58.85,58.85,0
50.39,77.96,6.96,17.26,13.12,94.45,58.85,36.2,1
77.96,77.84,17.26,20.26,94.45,97.45,36.2,36.2,1
77.84,57.27,20.26,10.66,97.45,16.78,36.2,58.59,1
50.46,54.72,3.83,8.83,12.13,11.13,53.04,53.04,0
54.72,56.68,8.83,4.24,11.13,10.25,53.04,51.64,0
56.68,55.8,4.24,6.24,10.25,11.25,51.64,51.64,0
55.8,38.13,6.24,19.96,11.25,54.35,51.64,5.06,1
38.13,36.29,19.96,20.96,54.35,56.35,5.06,5.06,1
36.29,60.2,20.96,2.63,56.35,16.14,5.06,51.48,1
60.09,61.49,27.8,25.8,13.96,15.96,62.75,62.75,0
61.49,66.85,25.8,2.09,15.96,18.91,62.75,68.8,0
66.85,68.06,2.09,7.09,18.91,23.91,68.8,68.8,0
68.06,86.38,7.09,26.94,23.91,9.3,68.8,88.43,1
86.38,89.38,26.94,25.94,9.3,14.3,88.43,88.43,1
89.38,59.48,25.94,6.22,14.3,16.94,88.43,66.57,1
53.34,53.69,13.75,15.75,14.8,17.8,53.32,53.32,0
53.69,68.5,15.75,9.65,17.8,17.96,53.32,56.91,0
68.5,69.42,9.65,14.65,17.96,21.96,56.91,56.91,0
69.42,33.7,14.65,31.2,21.96,23.49,56.91,95.07,1
33.7,35.13,31.2,34.2,23.49,26.49,95.07,95.07,1
35.13,51.18,34.2,12.74,26.49,12.79,95.07,66.85,1
50.0,54.54,5.37,8.37,11.28,15.28,61.02,61.02,0
54.54,66.03,8.37,1.55,15.28,12.53,61.02,69.73,0
66.03,65.03,1.55,2.55,12.53,12.53,69.73,69.73,0
65.03,90.02,2.55,1.26,12.53,51.35,69.73,47.54,1
90.02,92.02,1.26,1.26,51.35,56.35,47.54,47.54,1
92.02,52.7,1.26,29.28,56.35,19.71,47.54,69.83,1
55.33,53.33,29.21,33.21,18.67,21.67,55.45,55.45,0
53.33,52.43,33.21,21.06,21.67,15.92,55.45,58.39,0
52.43,50.75,21.06,20.06,15.92,19.92,58.39,58.39,0
50.75,42.34,20.06,58.67,19.92,47.86,58.39,23.78,1
42.34,45.98,58.67,60.67,47.86,49.86,23.78,23.78,1
45.98,51.31,60.67,4.18,49.86,11.19,23.78,62.61,1
63.51,64.01,8.97,6.97,13.33,16.33,60.87,60.87,0
64.01,68.61,6.97,12.04,16.33,19.98,60.87,62.09,0
68.61,69.27,12.04,10.04,19.98,23.98,62.09,62.09,0
69.27,85.13,10.04,47.85,23.98,22.02,62.09,91.96,1
85.13,83.13,47.85,45.85,22.02,26.02,91.96,91.96,1
83.13,51.23,45.85,14.45,26.02,13.45,91.96,56.13,1
61.32,61.77,2.47,3.47,19.3,18.3,54.44,54.44,0
61.77,62.73,3.47,7.02,18.3,17.27,54.44,64.12,0
62.73,62.52,7.02,8.02,17.27,16.27,64.12,64.12,0
62.52,17.31,8.02,32.02,16.27,1.37,64.12,79.46,1
17.31,20.91,32.02,35.02,1.37,4.37,79.46,79.46,1
20.91,66.16,35.02,12.55,4.37,15.43,79.46,50.54,1
62.17,67.16,27.81,27.81,10.0,13.0,54.74,54.74,0
67.16,62.73,27.81,14.49,13.0,19.73,54.74,68.52,0
62.73,66.24,14.49,15.49,19.73,19.73,68.52,68.52,0
66.24,91.23,15.49,38.75,19.73,45.41,68.52,12.77,1
91.23,90.23,38.75,41.75,45.41,45.41,12.77,12.77,1
90.23,62.7,41.75,5.27,45.41,17.87,12.77,59.28,1
65.79,69.05,25.43,27.43,19.2,23.2,66.66,66.66,0
69.05,66.34,27.43,16.75,23.2,13.31,66.66,56.6,0
66.34,68.24,16.75,17.75,13.31,14.31,56.6,56.6,0
68.24,95.48,17.75,59.72,14.31,6.53,56.6,43.41,1
95.48,100.48,59.72,62.72,6.53,6.53,43.41,43.41,1
100.48,62.19,62.72,9.79,6.53,12.95,43.41,56.56,1
54.37,54.72,9.96,9.96,19.16,17.16,68.98,68.98,0
54.72,61.39,9.96,17.73,17.16,17.3,68.98,50.41,0
61.39,64.56,17.73,18.73,17.3,16.3,50.41,50.41,0
64.56,30.62,18.73,55.45,16.3,9.96,50.41,36.83,1
30.62,35.55,55.45,56.45,9.96,10.96,36.83,36.83,1
35.55,51.45,56.45,7.74,10.96,16.7,36.83,67.28,1
61.07,61.31,22.64,26.64,14.63,13.63,69.03,69.03,0
61.31,53.74,26.64,27.55,13.63,14.39,69.03,66.69,0
53.74,54.9,27.55,26.55,14.39,13.39,66.69,66.69,0
54.9,37.88,26.55,3.23,13.39,39.85,66.69,42.28,1
37.88,40.31,3.23,8.23,39.85,44.85,42.28,42.28,1
40.31,69.42,8.23,26.48,44.85,11.8,42.28,60.58,1
69.17,70.53,13.68,18.68,10.96,15.96,60.61,60.61,0
70.53,62.0,18.68,7.25,15.96,18.01,60.61,60.59,0
62.0,64.3,7.25,7.25,18.01,23.01,60.59,60.59,0
64.3,89.82,7.25,16.55,23.01,7.64,60.59,43.34,1
89.82,92.77,16.55,19.55,7.64,11.64,43.34,43.34,1
92.77,65.95,19.55,16.03,11.64,19.56,43.34,55.89,1
53.82,57.36,10.44,13.44,13.61,11.61,53.83,53.83,0
57.36,66.74,13.44,12.29,11.61,11.83,53.83,67.39,0
66.74,70.03,12.29,10.29,11.83,9.83,67.39,67.39,0
70.03,86.64,10.29,0.33,9.83,9.7,67.39,21.44,1
86.64,86.85,0.33,4.33,9.7,13.7,21.44,21.44,1
86.85,55.19,4.33,17.34,13.7,16.2,21.44,54.23,1
56.56,56.97,29.79,33.79,18.37,23.37,50.33,50.33,0
56.97,58.37,33.79,11.42,23.37,17.56,50.33,67.51,0
58.37,59.25,11.42,10.42,17.56,20.56,67.51,67.51,0
59.25,94.12,10.42,35.92,20.56,39.84,67.51,90.95,1
94.12,95.87,35.92,40.92,39.84,40.84,90.95,90.95,1
95.87,68.84,40.92,27.13,40.84,19.49,90.95,63.5,1
56.82,59.54,12.05,12.05,13.62,16.62,67.39,67.39,0
59.54,54.91,12.05,16.15,16.62,17.65,67.39,52.36,0
54.91,54.18,16.15,19.15,17.65,21.65,52.36,52.36,0
54.18,40.27,19.15,51.66,21.65,9.32,52.36,44.85,1
40.27,39.27,51.66,55.66,9.32,8.32,44.85,44.85,1
39.27,61.09,55.66,17.65,8.32,13.71,44.85,67.21,1
64.1,63.71,17.82,18.82,16.25,18.25,52.04,52.04,0
63.71,63.04,18.82,4.09,18.25,18.24,52.04,63.78,0
63.04,65.44,4.09,5.09,18.24,21.24,63.78,63.78,0
65.44,48.27,5.09,57.25,21.24,75.67,63.78,36.02,1
48.27,51.28,57.25,57.25,75.67,78.67,36.02,36.02,1
51.28,58.97,57.25,19.44,78.67,13.23,36.02,63.3,1
63.95,63.9,7.97,6.97,18.64,19.64,64.79,64.79,0
63.9,63.17,6.97,29.97,19.64,11.93,64.79,62.17,0
63.17,63.75,29.97,34.97,11.93,15.93,62.17,62.17,0
63.75,11.51,34.97,59.91,15.93,5.32,62.17,45.81,1
11.51,10.88,59.91,60.91,5.32,4.32,45.81,45.81,1
10.88,67.32,60.91,8.76,4.32,10.49,45.81,64.5,1
68.8,67.38,16.04,20.04,10.19,9.19,60.28,60.28,0
67.38,56.55,20.04,9.7,9.19,16.14,60.28,56.87,0
56.55,58.55,9.7,14.7,16.14,14.14,56.87,56.87,0
58.55,99.22,14.7,43.88,14.14,8.01,56.87,81.63,1
99.22,100.68,43.88,43.88,8.01,8.01,81.63,81.63,1
100.68,57.01,43.88,16.26,8.01,13.95,81.63,67.92,1
59.89,63.46,15.27,20.27,13.45,11.45,65.39,65.39,0
63.46,51.04,20.27,0.26,11.45,12.19,65.39,67.23,0
51.04,55.15,0.26,4.26,12.19,16.19,67.23,67.23,0
55.15,91.61,4.26,52.18,16.19,9.47,67.23,97.71,1
91.61,94.61,52.18,51.18,9.47,12.47,97.71,97.71,1
94.61,65.18,51.18,28.98,12.47,13.94,97.71,57.01,1
66.34,67.59,17.78,20.78,13.11,11.11,62.7,62.7,0
67.59,56.18,20.78,0.37,11.11,14.7,62.7,54.49,0
56.18,56.64,0.37,-0.63,14.7,16.7,54.49,54.49,0
56.64,28.64,-0.63,41.16,16.7,4.62,54.49,75.53,1
28.64,32.2,41.16,44.16,4.62,3.62,75.53,75.53,1
32.2,51.53,44.16,25.42,3.62,13.24,75.53,60.25,1
50.06,49.64,5.87,4.87,13.17,15.17,52.56,52.56,0
49.64,59.52,4.87,21.9,15.17,16.73,52.56,54.12,0
59.52,59.94,21.9,20.9,16.73,15.73,54.12,54.12,0
59.94,27.47,20.9,55.27,15.73,5.01,54.12,22.48,1
27.47,29.76,55.27,57.27,5.01,4.01,22.48,22.48,1
29.76,69.06,57.27,6.3,4.01,15.58,22.48,52.15,1
63.33,65.88,15.02,18.02,16.16,19.16,63.01,63.01,0
65.88,68.48,18.02,12.09,19.16,11.91,63.01,55.65,0
68.48,70.81,12.09,15.09,11.91,10.91,55.65,55.65,0
70.81,33.92,15.09,59.42,10.91,40.96,55.65,87.74,1
33.92,35.89,59.42,62.42,40.96,44.96,87.74,87.74,1
35.89,62.15,62.42,26.83,44.96,12.79,87.74,68.19,1
63.22,64.22,29.31,28.31,12.12,16.12,51.93,51.93,0
64.22,64.25,28.31,26.33,16.12,18.97,51.93,58.15,0
64.25,66.35,26.33,26.33,18.97,21.97,58.15,58.15,0
66.35,80.82,26.33,48.58,21.97,3.61,58.15,96.71,1
80.82,81.4,48.58,51.58,3.61,4.61,96.71,96.71,1
81.4,54.77,51.58,1.21,4.61,10.43,96.71,52.1,1
50.65,52.38,18.07,21.07,10.26,9.26,54.1,54.1,0
52.38,62.27,21.07,12.11,9.26,10.72,54.1,56.24,0
62.27,64.05,12.11,13.11,10.72,14.72,56.24,56.24,0
64.05,75.5,13.11,0.83,14.72,4.7,56.24,78.99,1
75.5,76.25,0.83,1.83,4.7,8.7,78.99,78.99,1
76.25,65.32,1.83,25.8,8.7,15.91,78.99,52.41,1
58.15,59.53,10.84,14.84,18.63,20.63,63.53,63.53,0
59.53,55.88,14.84,26.73,20.63,18.13,63.53,58.13,0
55.88,56.92,26.73,28.73,18.13,19.13,58.13,58.13,0
56.92,29.96,28.73,59.42,19.13,46.39,58.13,88.1,1
29.96,28.96,59.42,57.42,46.39,50.39,88.1,88.1,1
28.96,58.88,57.42,10.89,50.39,10.9,88.1,61.87,1
54.57,56.57,8.35,7.35,11.06,11.06,65.26,65.26,0
56.57,57.65,7.35,20.15,11.06,16.09,65.26,55.49,0
57.65,58.5,20.15,18.15,16.09,15.09,55.49,55.49,0
58.5,0.11,18.15,39.26,15.09,73.08,55.49,98.44,1
0.11,3.39,39.26,42.26,73.08,74.08,98.44,98.44,1
3.39,67.3,42.26,9.22,74.08,18.07,98.44,61.14,1
57.15,58.08,10.22,14.22,12.64,12.64,63.14,63.14,0
58.08,58.29,14.22,0.83,12.64,12.92,63.14,61.87,0
58.29,58.38,0.83,1.83,12.92,15.92,61.87,61.87,0
58.38,1.26,1.83,59.74,15.92,2.61,61.87,28.37,1
1.26,-0.74,59.74,63.74,2.61,7.61,28.37,28.37,1
-0.74,69.06,63.74,11.71,7.61,12.81,28.37,55.54,1
51.84,55.57,29.49,34.49,18.78,23.78,66.57,66.57,0
55.57,62.65,34.49,12.27,23.78,19.21,66.57,62.14,0
62.65,66.65,12.27,10.27,19.21,23.21,62.14,62.14,0
66.65,13.58,10.27,20.23,23.21,8.84,62.14,35.29,1
13.58,13.58,20.23,19.23,8.84,8.84,35.29,35.29,1
13.58,62.9,19.23,9.12,8.84,12.39,35.29,59.61,1
65.31,63.92,9.91,9.91,18.49,19.49,65.11,65.11,0
63.92,65.03,9.91,8.04,19.49,16.83,65.11,57.53,0
65.03,65.59,8.04,10.04,16.83,16.83,57.53,57.53,0
65.59,28.85,10.04,31.41,16.83,7.63,57.53,80.32,1
28.85,33.24,31.41,31.41,7.63,10.63,80.32,80.32,1
33.24,65.41,31.41,5.6,10.63,10.87,80.32,50.04,1
55.22,54.07,15.83,14.83,11.96,15.96,62.29,62.29,0
54.07,66.59,14.83,2.87,15.96,10.52,62.29,57.06,0
66.59,64.94,2.87,6.87,10.52,14.52,57.06,57.06,0
64.94,17.06,6.87,4.25,14.52,9.91,57.06,0.62,1
17.06,17.55,4.25,3.25,9.91,12.91,0.62,0.62,1
17.55,52.21,3.25,24.42,12.91,10.14,0.62,58.54,1
52.13,53.82,6.23,4.23,15.06,17.06,64.64,64.64,0
53.82,63.69,4.23,22.81,17.06,14.35,64.64,54.78,0
63.69,67.69,22.81,24.81,14.35,14.35,54.78,54.78,0
67.69,42.09,24.81,17.85,14.35,6.84,54.78,96.7,1
42.09,44.29,17.85,20.85,6.84,8.84,96.7,96.7,1
44.29,60.19,20.85,13.52,8.84,15.98,96.7,62.42,1
63.68,63.49,29.98,27.98,11.5,13.5,59.75,59.75,0
63.49,51.82,27.98,26.71,13.5,10.82,59.75,66.13,0
51.82,55.23,26.71,30.71,10.82,11.82,66.13,66.13,0
55.23,48.21,30.71,56.23,11.82,2.4,66.13,34.58,1
48.21,47.67,56.23,57.23,2.4,0.4,34.58,34.58,1
47.67,64.43,57.23,19.04,0.4,13.29,34.58,68.39,1
62.66,66.26,24.37,28.37,16.17,15.17,68.25,68.25,0
66.26,68.85,28.37,19.88,15.17,14.79,68.25,57.66,0
68.85,70.89,19.88,20.88,14.79,17.79,57.66,57.66,0
70.89,13.82,20.88,24.43,17.79,4.03,57.66,30.35,1
13.82,16.89,24.43,27.43,4.03,6.03,30.35,30.35,1
16.89,58.99,27.43,11.35,6.03,17.13,30.35,69.94,1
64.89,63.89,28.31,32.31,19.33,24.33,53.32,53.32,0
63.89,66.99,32.31,21.68,24.33,18.09,53.32,62.09,0
66.99,68.13,21.68,21.68,18.09,22.09,62.09,62.09,0
68.13,3.58,21.68,25.15,22.09,4.88,62.09,29.31,1
3.58,7.42,25.15,28.15,4.88,6.88,29.31,29.31,1
7.42,69.04,28.15,22.83,6.88,12.28,29.31,63.44,1
68.75,68.95,10.2,10.2,17.6,18.6,65.97,65.97,0
68.95,63.79,10.2,1.37,18.6,12.31,65.97,67.51,0
63.79,67.42,1.37,5.37,12.31,15.31,67.51,67.51,0
67.42,85.45,5.37,17.08,15.31,2.08,67.51,97.81,1
85.45,85.82,17.08,20.08,2.08,6.08,97.81,97.81,1
85.82,62.65,20.08,22.81,6.08,19.66,97.81,51.02,1
63.66,62.65,12.9,12.9,14.29,19.29,64.18,64.18,0
62.65,50.23,12.9,14.41,19.29,17.53,64.18,65.74,0
50.23,50.3,14.41,18.41,17.53,20.53,65.74,65.74,0
50.3,18.87,18.41,43.7,20.53,59.41,65.74,5.01,1
18.87,21.47,43.7,47.7,59.41,59.41,5.01,5.01,1
21.47,64.82,47.7,19.1,59.41,12.13,5.01,61.52,1
62.64,64.64,13.65,14.65,12.03,16.03,66.73,66.73,0
64.64,59.17,14.65,17.8,16.03,18.74,66.73,59.13,0
59.17,58.12,17.8,15.8,18.74,20.74,59.13,59.13,0
58.12,76.84,15.8,16.49,20.74,9.38,59.13,91.39,1
76.84,79.67,16.49,19.49,9.38,9.38,91.39,91.39,1
79.67,64.46,19.49,10.58,9.38,11.91,91.39,68.15,1
61.34,60.87,28.39,28.39,13.94,15.94,54.1,54.1,0
60.87,61.93,28.39,20.64,15.94,18.24,54.1,57.23,0
61.93,63.26,20.64,19.64,18.24,16.24,57.23,57.23,0
63.26,6.98,19.64,41.04,16.24,23.25,57.23,13.0,1
6.98,9.8,41.04,43.04,23.25,24.25,13.0,13.0,1
9.8,58.64,43.04,19.58,24.25,11.01,13.0,55.64,1
65.28,67.14,12.1,15.1,16.58,20.58,67.07,67.07,0
67.14,54.74,15.1,5.27,20.58,19.21,67.07,60.62,0
54.74,59.01,5.27,5.27,19.21,20.21,60.62,60.62,0
59.01,41.89,5.27,38.5,20.21,9.03,60.62,35.31,1
41.89,46.89,38.5,36.5,9.03,8.03,35.31,35.31,1
46.89,59.22,36.5,19.46,8.03,19.08,35.31,53.61,1
53.6,57.8,11.09,12.09,17.49,18.49,65.12,65.12,0
57.8,60.95,12.09,15.23,18.49,12.74,65.12,67.55,0
60.95,62.1,15.23,17.23,12.74,12.74,67.55,67.55,0
62.1,80.33,17.23,44.42,12.74,1.03,67.55,34.42,1
80.33,82.83,44.42,48.42,1.03,4.03,34.42,34.42,1
82.83,59.97,48.42,14.53,4.03,12.95,34.42,64.74,1
60.04,63.92,23.04,24.04,18.29,18.29,54.35,54.35,0
63.92,67.69,24.04,21.24,18.29,13.38,54.35,53.54,0
67.69,67.27,21.24,26.24,13.38,14.38,53.54,53.54,0
67.27,82.72,26.24,48.22,14.38,29.61,53.54,91.45,1
82.72,85.72,48.22,51.22,29.61,33.61,91.45,91.45,1
85.72,68.79,51.22,6.92,33.61,13.45,91.45,50.78,1
53.8,55.92,1.98,5.98,11.12,10.12,67.49,67.49,0
55.92,65.55,5.98,27.13,10.12,12.32,67.49,61.92,0
65.55,67.37,27.13,31.13,12.32,17.32,61.92,61.92,0
67.37,2.33,31.13,14.96,17.32,76.51,61.92,86.59,1
2.33,2.33,14.96,13.96,76.51,81.51,86.59,86.59,1
2.33,66.16,13.96,8.15,81.51,17.5,86.59,64.26,1
67.08,67.08,5.71,5.71,12.2,16.2,68.15,68.15,0
67.08,52.13,5.71,0.88,16.2,19.44,68.15,57.2,0
52.13,56.13,0.88,0.88,19.44,17.44,57.2,57.2,0
56.13,95.92,0.88,40.86,17.44,0.21,57.2,81.51,1
95.92,95.46,40.86,42.86,0.21,2.21,81.51,81.51,1
95.46,52.2,42.86,15.31,2.21,11.39,81.51,69.97,1
55.37,55.03,2.63,3.63,10.26,12.26,54.81,54.81,0
55.03,66.78,3.63,0.51,12.26,13.21,54.81,63.87,0
66.78,66.28,0.51,2.51,13.21,12.21,63.87,63.87,0
66.28,24.55,2.51,5.23,12.21,81.51,63.87,32.38,1
24.55,24.18,5.23,5.23,81.51,86.51,32.38,32.38,1
24.18,60.6,5.23,10.52,86.51,19.76,32.38,56.39,1
57.62,59.88,16.93,16.93,10.83,11.83,65.06,65.06,0
59.88,64.95,16.93,26.8,11.83,12.19,65.06,61.35,0
64.95,65.63,26.8,24.8,12.19,16.19,61.35,61.35,0
65.63,1.73,24.8,52.77,16.19,90.96,61.35,26.58,1
1.73,1.23,52.77,56.77,90.96,89.96,26.58,26.58,1
1.23,58.24,56.77,3.47,89.96,11.17,26.58,53.52,1
58.65,57.68,5.79,5.79,16.72,19.72,54.97,54.97,0
57.68,67.4,5.79,1.66,19.72,12.86,54.97,55.69,0
67.4,71.86,1.66,1.66,12.86,15.86,55.69,55.69,0
71.86,44.14,1.66,21.89,15.86,9.55,55.69,39.2,1
44.14,45.7,21.89,25.89,9.55,8.55,39.2,39.2,1
45.7,53.14,25.89,8.81,8.55,10.12,39.2,60.11,1
63.49,61.76,11.87,12.87,12.84,16.84,55.97,55.97,0
61.76,53.43,12.87,7.2,16.84,14.35,55.97,53.88,0
53.43,54.75,7.2,10.2,14.35,15.35,53.88,53.88,0
54.75,94.94,10.2,59.97,15.35,79.41,53.88,2.22,1
94.94,96.65,59.97,63.97,79.41,82.41,2.22,2.22,1
96.65,52.39,63.97,15.31,82.41,15.29,2.22,69.96,1
65.3,66.14,5.89,7.89,15.71,19.71,69.81,69.81,0
66.14,56.62,7.89,27.22,19.71,10.83,69.81,59.72,0
56.62,56.85,27.22,30.22,10.83,12.83,59.72,59.72,0
56.85,35.1,30.22,13.98,12.83,33.51,59.72,93.2,1
35.1,34.12,13.98,16.98,33.51,36.51,93.2,93.2,1
34.12,51.14,16.98,28.22,36.51,15.68,93.2,54.91,1
69.38,72.95,1.74,5.74,13.48,15.48,65.64,65.64,0
72.95,59.81,5.74,2.53,15.48,16.24,65.64,55.44,0
59.81,60.35,2.53,2.53,16.24,20.24,55.44,55.44,0
60.35,30.5,2.53,25.66,20.24,1.33,55.44,99.02,1
30.5,30.59,25.66,28.66,1.33,1.33,99.02,99.02,1
30.59,56.48,28.66,8.1,1.33,13.95,99.02,65.82,1
59.15,58.54,20.36,19.36,12.63,12.63,63.32,63.32,0
58.54,56.78,19.36,16.93,12.63,11.45,63.32,58.32,0
56.78,59.78,16.93,17.93,11.45,10.45,58.32,58.32,0
59.78,6.17,17.93,12.89,10.45,5.47,58.32,76.38,1
6.17,6.01,12.89,12.89,5.47,9.47,76.38,76.38,1
6.01,67.27,12.89,15.11,9.47,12.9,76.38,59.57,1
58.47,57.48,19.7,19.7,12.97,10.97,64.35,64.35,0
57.48,51.73,19.7,11.92,10.97,10.2,64.35,69.36,0
51.73,51.3,11.92,10.92,10.2,11.2,69.36,69.36,0
51.3,36.24,10.92,0.85,11.2,1.91,69.36,33.06,1
36.24,37.03,0.85,-0.15,1.91,3.91,33.06,33.06,1
37.03,69.68,-0.15,27.58,3.91,12.97,33.06,66.02,1
56.78,57.32,12.09,13.09,19.88,22.88,57.5,57.5,0
57.32,53.19,13.09,16.35,22.88,13.39,57.5,65.9,0
53.19,54.64,16.35,19.35,13.39,17.39,65.9,65.9,0
54.64,9.15,19.35,35.16,17.39,6.85,65.9,41.73,1
9.15,12.93,35.16,35.16,6.85,8.85,41.73,41.73,1
12.93,50.81,35.16,11.63,8.85,18.07,41.73,60.03,1
65.63,67.34,29.12,27.12,15.6,15.6,62.86,62.86,0
67.34,62.04,27.12,4.27,15.6,14.22,62.86,64.81,0
62.04,63.48,4.27,5.27,14.22,13.22,64.81,64.81,0
63.48,89.04,5.27,50.21,13.22,45.13,64.81,3.56,1
89.04,89.69,50.21,48.21,45.13,49.13,3.56,3.56,1
89.69,54.62,48.21,8.08,49.13,16.32,3.56,57.35,1
56.27,58.07,14.56,15.56,14.02,13.02,61.22,61.22,0
58.07,67.75,15.56,1.02,13.02,17.18,61.22,68.01,0
67.75,68.73,1.02,6.02,17.18,20.18,68.01,68.01,0
68.73,98.93,6.02,17.49,20.18,38.82,68.01,5.0,1
98.93,98.43,17.49,17.49,38.82,40.82,5.0,5.0,1
98.43,68.64,17.49,28.78,40.82,18.65,5.0,67.64,1
55.39,56.9,21.8,23.8,13.46,13.46,60.77,60.77,0
56.9,67.24,23.8,3.02,13.46,16.64,60.77,60.02,0
67.24,67.58,3.02,4.02,16.64,16.64,60.02,60.02,0
67.58,47.73,4.02,18.38,16.64,81.15,60.02,31.11,1
47.73,46.95,18.38,20.38,81.15,80.15,31.11,31.11,1
46.95,63.84,20.38,12.01,80.15,14.45,31.11,58.38,1
50.05,52.05,21.96,20.96,19.44,18.44,53.16,53.16,0
52.05,61.63,20.96,17.3,18.44,10.25,53.16,50.45,0
61.63,63.14,17.3,18.3,10.25,13.25,50.45,50.45,0
63.14,26.44,18.3,13.94,13.25,1.85,50.45,5.48,1
26.44,30.2,13.94,13.94,1.85,0.85,5.48,5.48,1
30.2,69.7,13.94,24.82,0.85,13.06,5.48,60.39,1
65.13,64.29,23.6,21.6,12.73,12.73,69.08,69.08,0
64.29,59.22,21.6,16.8,12.73,19.79,69.08,64.55,0
59.22,60.92,16.8,14.8,19.79,22.79,64.55,64.55,0
60.92,81.8,14.8,50.9,22.79,77.5,64.55,78.88,1
81.8,85.58,50.9,55.9,77.5,78.5,78.88,78.88,1
85.58,54.28,55.9,7.94,78.5,18.97,78.88,63.06,1
59.58,61.62,19.64,22.64,10.3,10.3,50.49,50.49,0
61.62,57.21,22.64,10.65,10.3,15.95,50.49,51.2,0
57.21,60.21,10.65,11.65,15.95,17.95,51.2,51.2,0
60.21,79.63,11.65,2.6,17.95,27.07,51.2,96.63,1
79.63,83.63,2.6,1.6,27.07,27.07,96.63,96.63,1
83.63,68.15,1.6,8.3,27.07,10.4,96.63,51.65,1
59.25,60.41,23.8,22.8,13.83,11.83,56.13,56.13,0
60.41,62.87,22.8,27.16,11.83,18.74,56.13,53.75,0
62.87,63.2,27.16,28.16,18.74,21.74,53.75,53.75,0
63.2,29.57,28.16,2.29,21.74,49.98,53.75,94.07,1
29.57,31.57,2.29,2.29,49.98,50.98,94.07,94.07,1
31.57,63.4,2.29,14.03,50.98,15.11,94.07,51.9,1
